"","region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
"25288","73096",13689,81,3,2,7,23111,425,26.6
"25289","73097",238,92,0,0,0,17063,NA,57.4
"25290","73098",4446,78,6,0,2,21484,361,42.4
"25291","73099",59634,81,2,3,6,28238,731,34.1
"25292","73102",3418,54,18,3,7,22178,867,31.8
"25293","73103",4734,73,7,6,4,37855,507,34.2
"25294","73104",1915,48,33,8,2,30327,755,30.9
"25295","73105",5647,27,67,2,1,24606,554,40.1
"25296","73106",13179,43,9,7,31,19050,473,31
"25297","73107",27412,49,7,3,34,19212,527,32.8
"25298","73108",15221,26,5,0,63,11344,425,26.8
"25299","73109",20599,30,5,1,56,12464,442,32.5
"25300","73110",33142,60,20,2,6,20712,559,32.4
"25301","73111",11516,9,79,0,5,16016,461,40.9
"25302","73112",30958,64,10,5,13,27802,572,36.1
"25303","73114",18551,25,52,1,12,16629,619,29.1
"25304","73115",20783,60,17,1,11,19100,558,35.3
"25305","73116",9674,80,3,4,5,59478,667,38.8
"25306","73117",5621,14,73,1,6,14267,374,34.9
"25307","73118",13748,65,10,7,11,31177,587,35
"25308","73119",31135,33,4,1,54,12628,502,29.2
"25309","73120",35891,63,22,2,6,35860,603,37.6
"25310","73121",3328,20,69,1,4,31465,505,50.5
"25311","73122",14330,57,12,2,20,22754,514,34.6
"25312","73127",23997,48,17,3,25,17823,512,32
"25313","73128",4165,64,2,18,10,25666,984,34.5
"25314","73129",20304,33,11,0,47,11450,446,27.1
"25315","73130",19494,71,16,2,4,27269,588,41.7
"25316","73131",3037,81,5,4,7,47653,990,45.8
"25317","73132",26708,58,19,6,8,25750,573,35
"25318","73134",3998,72,9,11,7,35010,844,30.6
"25319","73135",19692,47,28,7,8,21976,613,33
"25320","73139",17600,55,9,4,23,20709,553,33.1
"25321","73141",2764,52,41,0,1,18657,426,34.1
"25322","73142",10477,71,11,5,3,56043,702,34.4
"25323","73145",2517,64,12,1,17,18624,1026,22.5
"25324","73149",4848,59,4,2,22,14343,547,32.4
"25325","73150",4432,79,5,1,5,34444,500,47.2
"25326","73151",1511,82,6,1,7,54190,NA,42.1
"25327","73159",30951,56,7,5,22,20684,624,35.3
"25328","73160",54420,72,4,2,11,24445,674,31.9
"25329","73162",28988,73,11,6,3,34312,718,41
"25330","73165",5972,83,1,2,6,31492,446,40.8
"25331","73169",1892,78,2,1,13,28294,696,39.7
"25332","73170",36146,74,3,8,7,33887,852,36.7
"25333","73173",1457,88,8,0,0,37441,675,34.4
"25334","73179",3378,55,10,25,5,32605,1036,34.8
"25335","73401",35411,68,8,1,7,22248,469,37.1
"25336","73425",99,100,0,0,0,17353,NA,38.7
"25337","73430",1279,90,0,0,2,21530,378,49.8
"25338","73432",947,67,0,0,2,22726,349,38.4
"25339","73433",2608,88,1,0,3,23015,390,40
"25340","73434",524,81,0,0,0,24053,338,42.5
"25341","73437",87,77,0,0,0,13989,NA,43.6
"25342","73438",3966,87,1,0,2,18958,363,41.8
"25343","73439",7504,78,0,0,5,20472,405,49.2
"25344","73440",237,70,0,0,0,22584,NA,64.1
"25345","73441",208,78,0,0,3,15002,NA,47
"25346","73442",651,87,0,0,0,24926,NA,45.5
"25347","73443",3222,82,5,0,0,20539,500,39.8
"25348","73444",109,83,17,0,0,29466,NA,51.7
"25349","73446",8119,60,3,0,24,18673,412,38.1
"25350","73447",1172,74,0,1,4,19271,350,45.4
"25351","73448",6039,67,3,0,18,18223,459,35.7
"25352","73449",3210,76,0,0,4,21966,482,46.6
"25353","73450",1363,75,3,0,1,23474,375,49.1
"25354","73453",477,96,0,0,0,31584,NA,45.9
"25355","73455",601,76,0,0,8,20423,99,46.4
"25356","73456",2134,78,0,0,5,19922,272,40.4
"25357","73458",1006,73,2,0,6,17486,479,42.4
"25358","73459",980,87,0,0,5,21441,375,43.8
"25359","73460",4630,71,2,1,5,19852,292,36.5
"25360","73461",840,65,1,0,5,18809,346,34.8
"25361","73463",3714,86,0,0,4,18601,336,42.5
"25362","73481",906,81,4,0,6,22429,350,44.9
"25363","73487",148,4,96,0,0,12015,NA,51.2
"25364","73491",862,91,0,0,2,21693,410,28.5
"25365","73501",20086,52,22,2,11,17411,541,35.7
"25366","73503",10398,56,15,3,21,14932,977,21.3
"25367","73505",50737,54,21,3,13,24717,593,31.8
"25368","73507",23623,62,14,1,10,23543,539,32.9
"25369","73520",110,92,1,0,0,24277,215,52.5
"25370","73521",21812,63,8,2,23,22678,461,33.1
"25371","73526",2095,86,0,1,9,26127,295,41.6
"25372","73527",5167,69,3,0,6,24346,375,35.9
"25373","73528",557,88,1,0,4,23322,425,36.1
"25374","73529",4968,87,1,1,2,21854,377,44.5
"25375","73530",525,79,1,0,16,21040,242,50.4
"25376","73531",392,78,0,0,3,29018,437,39.8
"25377","73532",513,77,0,0,10,19972,330,48
"25378","73533",28243,80,3,1,8,23158,438,39.4
"25379","73537",638,78,3,0,13,30064,99,53.1
"25380","73538",4807,75,4,0,7,27534,632,35.8
"25381","73539",177,93,2,0,3,33197,NA,45.1
"25382","73540",447,90,0,0,2,22266,550,44
"25383","73541",2879,90,1,0,2,27349,471,40.6
"25384","73542",4443,60,6,0,29,17362,278,38.5
"25385","73543",1928,71,1,2,4,18711,655,35.2
"25386","73544",242,72,0,0,28,25581,NA,33.1
"25387","73546",1239,55,15,0,22,16920,300,39
"25388","73547",2269,72,15,0,6,14432,248,38.6
"25389","73548",513,65,0,0,35,30979,NA,50.5
"25390","73549",406,84,0,0,15,24589,375,47.3
"25391","73550",2504,59,7,1,27,17124,228,40.7
"25392","73551",68,94,0,1,4,25150,NA,40.7
"25393","73552",1568,65,5,0,6,19660,475,39.6
"25394","73553",23,100,0,0,0,45917,NA,56.5
"25395","73554",3466,80,3,0,12,18594,404,40.7
"25396","73555",278,84,0,6,3,13118,270,45
"25397","73556",173,50,0,0,27,22052,325,39.9
"25398","73557",302,94,1,0,2,31887,617,52.2
"25399","73559",604,90,0,0,6,16458,233,46.6
"25400","73560",609,54,0,0,36,17101,243,26.9
"25401","73562",782,91,0,0,5,20870,413,49.5
"25402","73564",483,89,0,1,5,30401,250,46.3
"25403","73565",1018,74,0,0,16,17066,207,43.6
"25404","73566",1662,68,4,0,22,18840,309,40.9
"25405","73567",672,80,0,0,7,18850,308,35.8
"25406","73568",1155,78,4,2,11,19750,219,44.9
"25407","73569",655,83,0,0,6,17615,288,37.5
"25408","73570",1112,66,9,0,17,19823,378,46
"25409","73571",126,100,0,0,0,30944,NA,54.8
"25410","73572",3752,75,1,1,5,21159,411,35.4
"25411","73573",2472,83,1,0,10,19760,256,44
"25412","73601",10194,57,4,2,29,24060,438,33.5
"25413","73620",1140,72,3,0,13,25224,392,37.9
"25414","73622",200,91,0,0,6,26231,243,50
"25415","73624",2408,70,4,0,17,18343,431,29.2
"25416","73625",619,88,0,0,3,27565,363,48.4
"25417","73626",777,91,0,0,6,24252,381,51.5
"25418","73627",461,87,0,0,10,28235,502,47.2
"25419","73628",1849,86,0,0,7,30385,380,39.7
"25420","73632",3432,91,0,0,4,25130,338,37.9
"25421","73638",116,95,0,0,0,37872,NA,52
"25422","73639",536,88,0,0,1,23981,175,47.7
"25423","73641",850,91,0,0,6,23276,250,40.2
"25424","73642",140,90,0,0,2,23531,NA,53
"25425","73644",14247,82,1,0,11,27132,493,34.8
"25426","73645",1320,91,0,0,2,18070,218,37.7
"25427","73646",401,76,0,0,8,16786,145,29.8
"25428","73647",634,91,0,0,5,28649,321,40.7
"25429","73650",1015,70,0,0,2,22561,404,30.2
"25430","73651",4345,73,6,0,9,22456,315,37.2
"25431","73654",856,82,1,0,3,23909,381,43
"25432","73655",735,85,2,0,7,28335,253,51
"25433","73658",306,92,0,0,4,31917,99,39
"25434","73659",206,100,0,0,0,22718,NA,49.7
"25435","73660",389,87,0,0,7,22724,125,53.8
"25436","73661",441,94,0,0,0,24257,438,39.1
"25437","73662",6964,67,9,1,18,18097,385,35.1
"25438","73663",1177,82,0,0,5,25015,347,44.4
"25439","73664",1167,73,0,0,24,19647,238,42.6
"25440","73666",189,90,0,0,5,23345,NA,38.9
"25441","73667",576,94,1,1,1,31686,363,47.9
"25442","73669",1768,87,0,0,2,20441,302,36.7
"25443","73673",352,80,0,0,20,26554,605,53.6
"25444","73701",25205,67,5,1,17,17574,385,34.1
"25445","73703",27783,88,2,1,4,30150,591,39
"25446","73705",276,80,9,0,5,23546,NA,22.1
"25447","73716",413,94,0,0,0,28108,340,49.2
"25448","73717",6691,84,5,0,4,25672,438,33.1
"25449","73718",539,92,0,0,6,27129,346,41.4
"25450","73719",36,89,0,0,0,36822,NA,62
"25451","73720",261,90,0,0,10,26543,NA,44.4
"25452","73722",511,94,0,0,0,28049,268,36.6
"25453","73724",1188,78,0,0,9,24378,280,36.4
"25454","73726",599,90,1,0,3,20037,318,37.2
"25455","73727",197,91,0,0,8,39203,NA,50.2
"25456","73728",1842,85,0,0,6,26250,375,48
"25457","73729",567,91,0,0,0,28264,307,49.9
"25458","73730",826,91,0,0,4,23038,278,35.6
"25459","73731",123,96,0,0,2,39616,NA,63.4
"25460","73733",229,93,0,0,4,21791,338,45.1
"25461","73734",993,80,3,0,15,19921,338,33.2
"25462","73735",641,76,0,0,14,23488,425,40.2
"25463","73736",400,94,0,0,1,27157,NA,44.1
"25464","73737",3307,90,0,0,4,26221,291,45.4
"25465","73738",1218,92,0,0,1,22511,333,39.9
"25466","73739",292,92,0,0,0,29090,250,50.5
"25467","73741",1731,65,6,0,7,15744,270,43.7
"25468","73742",4167,66,0,0,31,24224,429,33.9
"25469","73743",132,93,0,0,0,24770,282,42.5
"25470","73744",226,82,0,0,5,24995,NA,50.1
"25471","73746",8,100,0,0,0,NA,NA,NA
"25472","73747",294,87,0,0,11,29028,411,29.8
"25473","73749",443,97,0,0,0,22645,297,52.1
"25474","73750",7081,82,1,0,8,26467,531,42.5
"25475","73753",466,94,0,0,4,30431,300,40.2
"25476","73754",1115,80,0,0,2,23860,472,33.1
"25477","73755",719,92,0,0,2,19288,275,45
"25478","73756",225,87,0,0,5,28981,NA,47.8
"25479","73757",209,100,0,0,0,26555,NA,39.1
"25480","73758",156,90,0,0,2,35187,NA,51
"25481","73759",1597,94,0,1,2,27705,400,47.4
"25482","73760",501,86,0,0,12,23754,367,40.7
"25483","73761",520,89,0,0,0,22793,NA,49
"25484","73762",2102,90,2,0,3,33726,471,41.5
"25485","73763",1420,91,0,0,5,23678,294,47
"25486","73764",157,100,0,0,0,36040,NA,50.3
"25487","73766",1109,87,0,1,8,24398,397,36.1
"25488","73768",1675,78,0,0,19,27592,363,36
"25489","73771",450,88,5,0,1,27035,438,48.9
"25490","73772",4780,62,11,0,17,17802,315,40.3
"25491","73773",1724,91,2,0,5,21487,386,37.6
"25492","73801",15358,81,1,1,13,26171,472,34.5
"25493","73832",912,86,1,1,4,35409,308,50.3
"25494","73834",1819,77,0,0,22,22543,231,42.4
"25495","73835",346,86,1,1,10,18953,NA,34.8
"25496","73838",488,81,0,0,6,31523,286,46.6
"25497","73840",760,93,0,0,5,24338,485,47.3
"25498","73841",1272,69,11,0,9,11801,450,39.6
"25499","73842",507,82,0,0,16,24247,239,44.3
"25500","73843",909,91,0,0,5,23514,606,47.3
"25501","73844",250,67,7,0,20,30301,415,53.3
"25502","73848",1946,82,0,0,14,24089,340,39.3
"25503","73851",41,100,0,0,0,8800,NA,67.6
"25504","73852",2273,94,0,0,4,21951,387,39.1
"25505","73853",393,95,0,0,5,26452,343,52.6
"25506","73855",74,95,0,0,3,31466,NA,64.4
"25507","73857",693,89,0,0,4,25579,NA,45.7
"25508","73858",1626,89,0,0,9,26826,373,39.6
"25509","73859",1621,85,0,0,8,22293,368,39.2
"25510","73860",1519,87,0,0,8,27700,267,43.7
"25511","73901",94,11,0,0,65,26679,NA,28.4
"25512","73931",682,94,0,0,6,28544,406,37.9
"25513","73932",2030,77,1,0,19,28801,366,42.6
"25514","73933",1607,73,1,0,24,24285,208,44.1
"25515","73937",163,72,0,0,25,21292,NA,40.1
"25516","73938",805,66,0,2,25,20307,339,33.4
"25517","73939",1634,79,6,0,11,20479,378,23.1
"25518","73942",13033,42,1,3,51,22939,453,32.5
"25519","73944",377,71,0,0,26,24644,525,38.6
"25520","73945",3485,57,0,1,40,22134,408,31.5
"25521","73946",66,80,0,0,20,15044,NA,60.4
"25522","73947",522,87,0,0,10,21910,255,47.3
"25523","73949",1571,67,0,0,33,22134,413,37.4
"25524","73950",1745,72,0,0,27,23163,484,39.3
"25525","73951",1085,58,1,0,35,16762,419,28.7
"25526","74001",430,79,0,2,1,17896,371,34.7
"25527","74002",2362,66,2,0,3,22102,307,39.8
"25528","74003",14410,71,5,0,6,21972,451,36.1
"25529","74006",25699,77,2,2,6,31649,534,42.1
"25530","74008",23270,83,1,2,4,32173,673,35.4
"25531","74010",10713,77,5,0,1,19581,401,40.5
"25532","74011",25096,80,2,2,5,34302,768,39.4
"25533","74012",58607,72,6,4,8,27874,734,35.4
"25534","74014",35943,77,3,3,6,28089,777,35.7
"25535","74015",8709,73,1,0,6,25680,600,37.1
"25536","74016",5746,68,0,0,1,21957,394,42.1
"25537","74017",26981,69,2,0,4,24577,584,39.5
"25538","74019",18676,78,0,1,2,27812,612,36.8
"25539","74020",7451,81,1,1,2,22152,470,43.2
"25540","74021",17960,78,1,1,2,26647,639,39.1
"25541","74022",1913,73,0,0,0,21601,397,44.5
"25542","74023",11987,80,3,0,5,20054,431,37.2
"25543","74026",1054,84,1,0,6,19733,380,34.8
"25544","74027",782,62,0,0,1,20330,325,44.8
"25545","74028",1653,82,2,0,3,19519,393,41.1
"25546","74029",5243,76,0,2,4,22865,458,36.9
"25547","74030",3637,81,1,0,1,17962,277,34
"25548","74032",2253,84,0,0,2,22318,624,40
"25549","74033",10515,73,1,1,4,22176,721,31.3
"25550","74034",188,96,0,0,1,17262,419,29.5
"25551","74035",4273,55,14,0,4,15751,325,38
"25552","74036",6433,73,0,0,3,25016,488,41
"25553","74037",15397,80,4,3,4,32395,843,35
"25554","74038",2266,82,0,0,2,21588,436,41.5
"25555","74039",3716,74,1,0,3,18764,439,37.3
"25556","74041",2174,71,2,0,10,21196,558,37.1
"25557","74042",705,61,0,0,0,14611,545,29.4
"25558","74044",7382,84,0,0,2,23621,467,39.9
"25559","74045",444,88,0,1,0,29112,283,40.8
"25560","74046",120,82,0,0,0,16632,241,47.5
"25561","74047",6543,78,1,0,5,24018,468,39.3
"25562","74048",5991,68,3,0,3,18881,347,45.4
"25563","74050",266,72,6,0,0,12078,325,35.2
"25564","74051",1954,73,0,0,7,27349,441,48
"25565","74052",1378,81,0,0,6,15108,360,35.6
"25566","74053",4441,79,0,4,2,25708,550,35.7
"25567","74054",810,88,0,0,0,17929,304,39.6
"25568","74055",39650,76,2,2,6,30481,721,35.1
"25569","74056",5548,54,2,0,5,19732,281,46.5
"25570","74058",4024,72,2,0,3,20193,305,41.1
"25571","74059",5274,78,4,0,3,20826,478,30.7
"25572","74060",709,95,0,0,0,23550,406,37.6
"25573","74061",2108,79,0,1,2,27948,394,50.5
"25574","74062",890,86,0,0,0,20319,330,46.4
"25575","74063",30376,79,1,0,4,24942,547,38.4
"25576","74066",31116,78,3,1,4,22844,533,38.9
"25577","74068",57,61,0,0,14,10505,263,28.3
"25578","74070",14363,80,0,0,1,23193,507,36.6
"25579","74071",122,56,20,0,0,16782,NA,41.2
"25580","74072",1971,73,1,0,3,21896,475,37.8
"25581","74073",5864,73,0,1,5,28033,493,39.5
"25582","74074",29179,84,2,3,4,23541,559,26
"25583","74075",24001,73,6,7,4,19610,572,24.7
"25584","74078",2670,69,6,7,5,2739,NA,19.5
"25585","74079",4198,78,1,0,2,23349,413,41.4
"25586","74080",2908,72,0,1,1,28081,509,42
"25587","74081",1848,82,0,1,3,20030,397,41
"25588","74082",92,66,0,0,0,14047,675,28
"25589","74083",1054,73,0,0,3,20570,410,45.4
"25590","74084",548,71,0,0,0,20365,338,45.2
"25591","74085",2368,87,0,0,2,23406,302,43
"25592","74103",1911,42,33,1,12,12114,1368,30
"25593","74104",12572,67,6,3,12,24826,609,30.8
"25594","74105",26582,77,6,1,6,41644,548,40
"25595","74106",17046,13,69,0,7,13642,380,32.1
"25596","74107",19635,61,9,0,10,19587,511,35.7
"25597","74108",6695,61,5,3,15,19443,608,35.2
"25598","74110",14291,29,26,0,32,12252,517,29.8
"25599","74112",21170,62,8,1,14,22007,571,36.7
"25600","74114",15795,85,3,0,4,52310,756,43.4
"25601","74115",23572,41,14,0,32,14290,539,30.6
"25602","74116",4359,36,13,3,35,16779,541,28.7
"25603","74117",150,50,13,0,24,34162,NA,54.4
"25604","74119",3680,80,9,1,2,39988,572,45.7
"25605","74120",5625,62,5,2,20,30597,517,34.5
"25606","74126",10079,25,62,0,3,12449,489,33.9
"25607","74127",16626,52,29,0,7,17750,504,38.6
"25608","74128",12344,45,11,1,33,18516,581,34.8
"25609","74129",18461,47,12,4,27,19609,585,35.3
"25610","74130",2295,36,39,0,13,14627,572,37.5
"25611","74131",3240,76,0,0,5,30111,519,46.2
"25612","74132",8128,80,5,1,4,32490,704,40.2
"25613","74133",44107,73,7,5,7,34138,691,37.9
"25614","74134",16739,47,15,8,22,22295,612,28.7
"25615","74135",21322,74,7,2,9,28877,591,39
"25616","74136",30767,60,15,6,9,30316,568,32.4
"25617","74137",26797,81,4,4,5,53302,758,41
"25618","74145",18445,61,11,3,15,22738,632,36.4
"25619","74146",13845,33,16,1,39,17003,504,29
"25620","74301",12297,66,4,1,2,19132,395,42.7
"25621","74330",2993,70,0,0,1,22591,439,36
"25622","74331",6726,78,0,0,2,27915,434,50.3
"25623","74332",1558,71,0,3,3,21589,391,51
"25624","74333",1170,69,1,0,5,21505,446,37
"25625","74337",5214,71,0,0,4,20288,394,38.2
"25626","74338",5138,66,1,1,2,15932,396,38.7
"25627","74339",2609,57,0,0,22,13178,347,34.6
"25628","74340",182,71,0,0,0,17891,542,49.5
"25629","74342",2471,57,1,0,2,21874,335,53.9
"25630","74343",2859,73,0,1,1,19463,401,46.7
"25631","74344",14327,82,0,1,2,24288,511,52
"25632","74346",8376,47,0,1,7,15796,304,36.2
"25633","74347",2870,56,0,0,4,16880,394,35.3
"25634","74349",350,63,0,0,5,19315,391,36.3
"25635","74350",793,65,2,0,1,14463,461,41.3
"25636","74352",7016,68,0,0,2,18249,344,37.1
"25637","74354",18409,67,1,1,4,19474,432,38.2
"25638","74358",242,51,0,2,10,12247,388,31.4
"25639","74359",664,29,2,0,1,15805,345,39
"25640","74360",75,75,0,0,4,17517,NA,55.2
"25641","74361",16773,68,1,0,4,22285,501,37.1
"25642","74363",2971,67,0,0,3,17967,437,39.3
"25643","74364",1977,38,0,13,1,15863,342,37.9
"25644","74365",4345,52,0,0,2,17004,429,42.7
"25645","74366",1430,57,0,0,2,15125,347,46.4
"25646","74367",527,67,0,0,4,14498,363,39
"25647","74368",40,72,0,0,0,11798,NA,57
"25648","74369",1936,65,0,0,3,23366,250,44.3
"25649","74370",3868,71,0,1,3,17470,280,38.9
"25650","74401",18086,45,29,1,3,17238,426,35.7
"25651","74403",30957,64,4,1,8,21269,502,37.9
"25652","74421",4501,68,9,0,3,22187,374,40.7
"25653","74422",580,57,23,0,1,30432,325,55.3
"25654","74423",776,69,0,0,0,22661,511,43
"25655","74425",1007,85,0,0,0,20293,300,56
"25656","74426",9531,71,4,0,3,18430,372,43.3
"25657","74427",907,54,0,0,3,25484,514,53
"25658","74428",1217,85,0,0,3,22260,325,43.1
"25659","74429",14257,73,3,1,5,24284,546,36.8
"25660","74430",551,77,0,0,1,19039,404,46.1
"25661","74431",970,62,3,0,2,15561,355,32.3
"25662","74432",9966,71,2,1,1,20713,347,50.3
"25663","74434",9844,66,2,0,4,23665,378,37.4
"25664","74435",2932,75,2,0,1,19058,440,46.2
"25665","74436",4714,66,9,0,5,19788,393,39.7
"25666","74437",10321,70,3,0,3,18596,362,40.6
"25667","74438",265,78,2,0,3,14888,275,31.6
"25668","74441",5332,45,1,0,4,17240,372,38.6
"25669","74442",965,77,1,0,3,24887,425,41.2
"25670","74445",3024,69,2,0,7,23720,404,38.2
"25671","74446",585,54,9,0,0,17448,437,38.8
"25672","74447",17249,55,15,0,3,18392,392,38.2
"25673","74450",1803,66,1,0,2,19920,359,36
"25674","74451",4249,63,1,0,6,25531,376,46.2
"25675","74452",457,64,1,0,0,17000,NA,37.1
"25676","74454",3088,63,14,0,4,19758,418,41.1
"25677","74455",2477,68,0,0,1,17748,253,50.3
"25678","74456",231,61,7,0,0,16345,400,30.6
"25679","74457",466,23,0,0,2,14594,NA,45.8
"25680","74458",99,15,66,0,0,13046,300,30.8
"25681","74459",75,29,56,0,0,14473,NA,48.9
"25682","74460",312,74,0,0,1,13593,375,29.4
"25683","74462",7741,73,1,0,4,20141,370,40.9
"25684","74463",2058,36,21,0,4,4044,360,37.3
"25685","74464",30274,46,1,1,8,17431,436,31.1
"25686","74467",15564,67,4,1,4,20586,478,41.7
"25687","74468",258,70,0,0,0,12500,363,38.5
"25688","74469",2460,64,1,0,3,25718,374,36.4
"25689","74470",1542,61,3,0,2,22606,386,48.6
"25690","74471",1656,49,0,0,4,16490,428,39.4
"25691","74472",579,62,2,0,8,19475,569,40.3
"25692","74477",0,NA,NA,NA,NA,NA,NA,NA
"25693","74501",29180,69,5,1,5,21958,500,39.5
"25694","74521",222,64,0,0,2,17446,238,43
"25695","74522",253,68,2,0,0,15752,390,31.4
"25696","74523",5702,79,1,0,3,18083,332,42.9
"25697","74525",9823,72,4,1,4,17456,369,38.5
"25698","74528",175,75,0,0,0,26859,246,51.6
"25699","74530",240,75,0,0,23,24235,NA,40.3
"25700","74531",891,81,0,0,2,18992,391,44.7
"25701","74533",818,78,0,0,0,19122,256,41.5
"25702","74534",255,77,0,0,0,21780,NA,54.8
"25703","74535",221,81,0,0,0,15323,NA,37.4
"25704","74536",1850,67,0,0,3,17575,294,41.8
"25705","74538",3967,74,0,0,4,20201,283,42.8
"25706","74540",159,59,0,0,0,30145,NA,61.5
"25707","74543",513,57,0,0,8,26291,NA,33.1
"25708","74546",700,73,2,0,5,17259,337,43.2
"25709","74547",3347,68,1,0,3,26051,361,39.7
"25710","74549",94,72,0,0,2,17594,NA,50.1
"25711","74552",1052,70,5,0,2,16654,247,43.3
"25712","74553",1057,80,0,0,4,23234,338,46.9
"25713","74554",2261,71,2,0,3,19267,589,39.2
"25714","74555",739,68,0,0,4,19584,357,39.2
"25715","74556",470,71,1,0,1,16802,325,33.9
"25716","74557",502,85,0,0,1,19749,331,48.4
"25717","74558",513,77,0,0,3,17145,130,50.6
"25718","74560",559,71,0,0,1,17799,553,44
"25719","74561",2137,68,0,0,8,15915,310,36.9
"25720","74562",741,65,0,0,2,20563,185,47.8
"25721","74563",2274,62,0,0,1,24513,342,41.6
"25722","74565",568,84,0,0,2,25228,389,46.9
"25723","74567",135,91,0,0,2,21859,NA,67.6
"25724","74569",992,72,12,1,3,13626,500,43.7
"25725","74570",1096,78,1,0,3,23038,432,39.4
"25726","74571",3906,62,1,0,4,16793,264,44.1
"25727","74572",745,69,0,0,2,19285,317,39.1
"25728","74574",1124,64,2,0,1,20371,300,56.4
"25729","74576",159,77,0,0,3,27611,NA,36.1
"25730","74577",259,58,0,0,2,17370,282,36.1
"25731","74578",6400,73,1,0,4,22905,356,36.4
"25732","74601",20015,71,3,1,8,18249,422,34.3
"25733","74604",12108,87,1,2,2,32116,504,49.8
"25734","74630",660,86,5,0,6,17949,368,47.6
"25735","74631",7652,78,0,0,13,20501,356,39.9
"25736","74632",530,90,0,0,1,28839,275,51.8
"25737","74633",602,86,0,0,0,16883,340,42.7
"25738","74636",247,85,0,0,11,53517,228,49.9
"25739","74637",2181,62,1,0,1,17650,245,38.3
"25740","74640",307,100,0,0,0,25551,NA,49.7
"25741","74641",585,77,0,0,3,24015,395,51.3
"25742","74643",453,92,0,0,1,22991,322,39.5
"25743","74644",497,53,1,9,9,18316,314,45.4
"25744","74646",276,93,0,0,0,20773,NA,45
"25745","74647",3712,81,1,0,3,19458,319,43.1
"25746","74650",692,79,0,0,4,19325,302,37.3
"25747","74651",690,47,1,4,4,22910,245,34.3
"25748","74652",714,78,0,0,3,20238,258,45
"25749","74653",3947,75,0,0,7,19469,354,32.9
"25750","74701",22204,73,1,1,6,20747,467,32.3
"25751","74720",655,74,3,0,3,18338,404,37.4
"25752","74722",236,53,0,0,9,20149,168,39.4
"25753","74723",1695,78,0,0,2,22563,357,43.9
"25754","74724",504,56,0,0,5,13734,NA,31.1
"25755","74726",2073,78,0,0,2,21781,340,47.8
"25756","74727",2043,52,5,0,6,17447,354,39.1
"25757","74728",11262,68,4,0,4,17861,394,40.9
"25758","74729",3115,76,1,0,0,18718,408,40.8
"25759","74730",4350,68,1,0,2,20985,411,39.9
"25760","74731",2172,71,0,1,21,17495,418,35.6
"25761","74733",3091,70,9,0,1,19169,426,38.4
"25762","74734",1182,76,4,0,2,15220,325,38.8
"25763","74735",1630,78,2,0,3,18752,421,48.6
"25764","74736",1134,75,2,0,1,22868,325,34.9
"25765","74738",653,62,19,0,5,15378,428,49.8
"25766","74740",2255,71,16,0,4,18639,271,39.3
"25767","74741",940,89,2,0,0,22979,342,49.6
"25768","74743",8351,61,15,1,2,18038,326,38.9
"25769","74745",9691,57,19,0,8,16988,330,35
"25770","74747",147,69,0,0,3,19607,NA,51.7
"25771","74748",572,86,0,0,2,17141,286,43.3
"25772","74750",497,52,1,0,24,13933,458,31.8
